"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
"14165";"Berlin";1960;"heizoel";2004;168;23000,04;164,29;"Berlin, Stadt";"SFH"
"10245";"Berlin";1931;"erdgas";2004;168;23440;167,43;"Berlin, Stadt";"SFH"
"13503";"Berlin";1979;"heizoel";2004;168;34000,04;242,86;"Berlin, Stadt";"SFH"
"13599";"Berlin";1954;"heizoel";2004;150;15120;120,96;"Berlin, Stadt";"SFH"
"13591";"Berlin";2000;"erdgas";2003;132;18000;163,64;"Berlin, Stadt";"SFH"
"12109";"Berlin";1903;"erdgas";2002;180;9868,5;65,79;"Berlin, Stadt";"SFH"
"12621";"Berlin";1993;"heizoel";2004;111,6;20000,03;215,05;"Berlin, Stadt";"SFH"
"12357";"Berlin";1971;"heizoel";2004;348;31000,03;106,9;"Berlin, Stadt";"SFH"
"12207";"Berlin";1914;"heizoel";2003;385,2;79789,95;248,57;"Berlin, Stadt";"SFH"
"12359";"Berlin";1927;"erdgas";2004;120;8793;87,93;"Berlin, Stadt";"SFH"
"13595";"Berlin";1935;"erdgas";2003;360;71276,75;237,59;"Berlin, Stadt";"SFH"
"12527";"Berlin";2003;"erdgas";2003;148,8;12750;102,82;"Berlin, Stadt";"SFH"
"14050";"Berlin";1968;"heizoel";2003;298,8;36999,95;148,59;"Berlin, Stadt";"SFH"
"13407";"Berlin";1960;"heizoel";2004;112,8;12801,6;136,19;"Berlin, Stadt";"SFH"
"13156";"Berlin";1925;"erdgas";2004;288;36000;150;"Berlin, Stadt";"SFH"
"14163";"Berlin";1980;"heizoel";2003;168;36000,01;257,14;"Berlin, Stadt";"SFH"
"10779";"Berlin";1938;"erdgas";2004;180;18000;120;"Berlin, Stadt";"SFH"
"12305";"Berlin";1968;"erdgas";2003;144;39600;330;"Berlin, Stadt";"SFH"
"12307";"Berlin";1979;"heizoel";2004;168;23999,98;171,43;"Berlin, Stadt";"SFH"
"12623";"Berlin";1996;"erdgas";2004;120;22971,6;229,72;"Berlin, Stadt";"SFH"
"12249";"Berlin";1956;"erdgas";2004;84;6737,4;96,25;"Berlin, Stadt";"SFH"
"12589";"Berlin";2000;"erdgas";2003;300;28104,3;112,42;"Berlin, Stadt";"SFH"
"14199";"Berlin";1927;"heizoel";2002;336;69999,96;250;"Berlin, Stadt";"SFH"
"12161";"Berlin";1906;"erdgas";2003;120;14400;144;"Berlin, Stadt";"SFH"
"10319";"Berlin";1999;"erdgas";2003;230,4;18900;98,44;"Berlin, Stadt";"SFH"
"12305";"Berlin";1968;"erdgas";2004;240;40824;204,12;"Berlin, Stadt";"SFH"
"13465";"Berlin";1974;"erdgas";2004;109,2;14270;156,81;"Berlin, Stadt";"SFH"
"12621";"Berlin";1990;"erdgas";2002;132;39907,5;362,8;"Berlin, Stadt";"SFH"
"12681";"Berlin";2000;"erdgas";2004;165,6;16200;117,39;"Berlin, Stadt";"SFH"
"13503";"Berlin";1976;"heizoel";2003;192;39999,96;250;"Berlin, Stadt";"SFH"
"13503";"Berlin";1972;"heizoel";2004;264;47376;215,35;"Berlin, Stadt";"SFH"
"12357";"Berlin";1976;"heizoel";2004;216;33000;183,33;"Berlin, Stadt";"SFH"
"12555";"Berlin";1912;"erdgas";2003;288;28350;118,13;"Berlin, Stadt";"SFH"
"12489";"Berlin";1933;"heizoel";2004;120;20000,03;200;"Berlin, Stadt";"SFH"
"13053";"Berlin";1928;"erdgas";2004;132;23851,8;216,83;"Berlin, Stadt";"SFH"
"13187";"Berlin";1987;"erdgas";2004;240;68512,5;342,56;"Berlin, Stadt";"SFH"
"12355";"Berlin";1983;"heizoel";2004;180;20160;134,4;"Berlin, Stadt";"SFH"
"13359";"Berlin";1900;"erdgas";2002;90;5944;79,25;"Berlin, Stadt";"SFH"
"14169";"Berlin";1927;"erdgas";2004;120;14400;144;"Berlin, Stadt";"SFH"
"14195";"Berlin";1923;"heizoel";2004;148,8;45000,04;362,9;"Berlin, Stadt";"SFH"
"14129";"Berlin";1905;"heizoel";2003;75,6;15000,05;238,1;"Berlin, Stadt";"SFH"
"14167";"Berlin";1936;"heizoel";2003;135,6;23999,98;212,39;"Berlin, Stadt";"SFH"
"13437";"Berlin";1930;"erdgas";2002;244,8;31151,7;152,7;"Berlin, Stadt";"SFH"
"12163";"Berlin";1924;"erdgas";2004;156;24700;190;"Berlin, Stadt";"SFH"
"14109";"Berlin";1970;"heizoel";2004;156;15120;116,31;"Berlin, Stadt";"SFH"
"12526";"Berlin";2001;"erdgas";2004;120;10366,2;103,66;"Berlin, Stadt";"SFH"
"12249";"Berlin";1927;"heizoel";2003;144;17000,02;141,67;"Berlin, Stadt";"SFH"
"13465";"Berlin";1968;"erdgas";2004;168;30000;214,29;"Berlin, Stadt";"SFH"
"13437";"Berlin";1983;"heizoel";2003;192;31000,03;193,75;"Berlin, Stadt";"SFH"
"10627";"Berlin";1900;"heizoel";2003;192;9999,96;62,5;"Berlin, Stadt";"SFH"
"14129";"Berlin";1938;"erdgas";2002;204;40635;239,03;"Berlin, Stadt";"SFH"
"12524";"Berlin";1984;"heizoel";2003;144;23000,04;191,67;"Berlin, Stadt";"SFH"
"12524";"Berlin";1999;"erdgas";2004;152,4;12150;95,67;"Berlin, Stadt";"SFH"
"12279";"Berlin";1972;"erdgas";2002;216;23069;128,16;"Berlin, Stadt";"SFH"
"12621";"Berlin";1978;"erdgas";2003;45,6;9900;260,53;"Berlin, Stadt";"SFH"
"12249";"Berlin";1927;"heizoel";2004;144;17000,02;141,67;"Berlin, Stadt";"SFH"
"14089";"Berlin";1994;"heizoel";2004;270;25000,01;111,11;"Berlin, Stadt";"SFH"
"13587";"Berlin";1957;"heizoel";2003;150;30000;240;"Berlin, Stadt";"SFH"
"13125";"Berlin";1929;"erdgas";2004;216;38883,6;216,02;"Berlin, Stadt";"SFH"
"13129";"Berlin";2001;"erdgas";2004;135,6;16065;142,17;"Berlin, Stadt";"SFH"
"13435";"Berlin";1986;"heizoel";2004;153,6;22000;171,88;"Berlin, Stadt";"SFH"
"12249";"Berlin";1988;"heizoel";2003;147,6;11499,97;93,5;"Berlin, Stadt";"SFH"
"14052";"Berlin";1926;"heizoel";2002;264;59999,99;272,73;"Berlin, Stadt";"SFH"
"12353";"Berlin";1964;"heizoel";2002;240;26999,99;135;"Berlin, Stadt";"SFH"
"12209";"Berlin";1900;"erdgas";2002;228;41310;217,42;"Berlin, Stadt";"SFH"
"12305";"Berlin";1964;"erdgas";2004;144;20500;170,83;"Berlin, Stadt";"SFH"
"13503";"Berlin";1977;"heizoel";2003;240;30000;150;"Berlin, Stadt";"SFH"
"12205";"Berlin";1936;"erdgas";2004;252;50695,2;241,41;"Berlin, Stadt";"SFH"
"13403";"Berlin";1926;"erdgas";2004;230,4;14175;73,83;"Berlin, Stadt";"SFH"
"10781";"Berlin";1970;"heizoel";2004;180;30000;200;"Berlin, Stadt";"SFH"
"13467";"Berlin";1939;"heizoel";2004;144;34999,98;291,67;"Berlin, Stadt";"SFH"
"12355";"Berlin";1963;"heizoel";2003;192;50000,03;312,5;"Berlin, Stadt";"SFH"
"13581";"Berlin";1932;"heizoel";2003;138;25000,01;217,39;"Berlin, Stadt";"SFH"
"13507";"Berlin";1958;"heizoel";2003;198;36378,72;220,48;"Berlin, Stadt";"SFH"
"12557";"Berlin";1970;"heizoel";2003;54;1119,99;24,89;"Berlin, Stadt";"SFH"
"14169";"Berlin";1936;"heizoel";2004;240;30000;150;"Berlin, Stadt";"SFH"
"10559";"Berlin";1938;"heizoel";2003;174;20000,03;137,93;"Berlin, Stadt";"SFH"
"13509";"Berlin";1938;"heizoel";2003;150;28000,02;224;"Berlin, Stadt";"SFH"
"12107";"Berlin";1966;"erdgas";2002;444;38250;103,38;"Berlin, Stadt";"SFH"
"12307";"Berlin";1982;"heizoel";2003;255,6;42000,03;197,18;"Berlin, Stadt";"SFH"
"12101";"Berlin";1928;"erdgas";2004;193,8;18245,7;112,98;"Berlin, Stadt";"SFH"
"13503";"Berlin";1987;"erdgas";2004;132;14668,2;133,35;"Berlin, Stadt";"SFH"
"13156";"Berlin";1932;"erdgas";2004;132;21271,5;193,38;"Berlin, Stadt";"SFH"
"12247";"Berlin";1935;"erdgas";2004;134,4;18082,8;161,45;"Berlin, Stadt";"SFH"
"12203";"Berlin";1999;"erdgas";2003;216;16990;94,39;"Berlin, Stadt";"SFH"
"13591";"Berlin";1973;"heizoel";2003;115,2;31400,01;327,08;"Berlin, Stadt";"SFH"
"12105";"Berlin";1970;"heizoel";2004;120;30000;300;"Berlin, Stadt";"SFH"
"10319";"Berlin";1938;"erdgas";2002;186;43095;278,03;"Berlin, Stadt";"SFH"
"12109";"Berlin";1960;"heizoel";2004;96;12000,04;150;"Berlin, Stadt";"SFH"
"12437";"Berlin";2000;"erdgas";2004;180;17000;113,33;"Berlin, Stadt";"SFH"
"12623";"Berlin";1995;"heizoel";2004;180;25000,01;166,67;"Berlin, Stadt";"SFH"
"12355";"Berlin";1982;"heizoel";2003;132;12000,04;109,09;"Berlin, Stadt";"SFH"
"13127";"Berlin";1925;"erdgas";2003;108;22500;250;"Berlin, Stadt";"SFH"
"12683";"Berlin";1996;"erdgas";2003;228;41196,6;216,82;"Berlin, Stadt";"SFH"
"12623";"Berlin";1987;"erdgas";2004;148,8;32000;258,06;"Berlin, Stadt";"SFH"
"13439";"Berlin";1980;"heizoel";2004;144;28000,02;233,33;"Berlin, Stadt";"SFH"
"13465";"Berlin";1935;"heizoel";2003;168;22749,96;162,5;"Berlin, Stadt";"SFH"
"12347";"Berlin";1988;"heizoel";2003;180;22000;146,67;"Berlin, Stadt";"SFH"
"12305";"Berlin";1968;"erdgas";2002;144;44100;367,5;"Berlin, Stadt";"SFH"
"12305";"Berlin";1973;"heizoel";2004;252;39999,96;190,48;"Berlin, Stadt";"SFH"
"12357";"Berlin";1930;"heizoel";2002;276;39999,96;173,91;"Berlin, Stadt";"SFH"
"12247";"Berlin";1996;"erdgas";2004;176,4;19476,9;132,5;"Berlin, Stadt";"SFH"
"12305";"Berlin";1956;"heizoel";2004;85,2;1764;24,85;"Berlin, Stadt";"SFH"
"13503";"Berlin";1990;"heizoel";2004;108;12500,01;138,89;"Berlin, Stadt";"SFH"
"12527";"Berlin";1974;"erdgas";2002;117,6;37800;385,71;"Berlin, Stadt";"SFH"
"13465";"Berlin";1930;"heizoel";2003;216;59999,99;333,33;"Berlin, Stadt";"SFH"
"12203";"Berlin";1978;"erdgas";2003;96;15120;189;"Berlin, Stadt";"SFH"
"14057";"Berlin";1933;"heizoel";2004;144;39999,96;333,33;"Berlin, Stadt";"SFH"
"13465";"Berlin";1982;"heizoel";2003;144;22000;183,33;"Berlin, Stadt";"SFH"
"12167";"Berlin";1970;"erdgas";2002;600;21250;42,5;"Berlin, Stadt";"SFH"
"13509";"Berlin";1960;"heizoel";2003;212,4;31999,97;180,79;"Berlin, Stadt";"SFH"
"14089";"Berlin";1936;"heizoel";2004;240;50000,03;250;"Berlin, Stadt";"SFH"
"13465";"Berlin";1934;"heizoel";2004;190,8;26000,05;163,52;"Berlin, Stadt";"SFH"
"12309";"Berlin";1960;"erdgas";2002;120;29427,3;294,27;"Berlin, Stadt";"SFH"
"12347";"Berlin";1893;"heizoel";2003;360;39999,96;133,33;"Berlin, Stadt";"SFH"
"14089";"Berlin";1936;"heizoel";2003;240;47000,02;235;"Berlin, Stadt";"SFH"
"13465";"Berlin";1986;"heizoel";2004;144;25699,97;214,17;"Berlin, Stadt";"SFH"
"12683";"Berlin";1936;"erdgas";2003;190,8;17500;110,06;"Berlin, Stadt";"SFH"
"12589";"Berlin";2000;"erdgas";2002;216;37400;207,78;"Berlin, Stadt";"SFH"
"13503";"Berlin";1965;"heizoel";2004;120;30000;300;"Berlin, Stadt";"SFH"
"13403";"Berlin";1962;"heizoel";2004;120;27460,04;274,6;"Berlin, Stadt";"SFH"
"14165";"Berlin";1963;"heizoel";2003;144;23000,04;191,67;"Berlin, Stadt";"SFH"
"12247";"Berlin";1936;"erdgas";2004;264;51449,4;233,86;"Berlin, Stadt";"SFH"
"12355";"Berlin";1936;"heizoel";2004;216;39999,96;222,22;"Berlin, Stadt";"SFH"
"13591";"Berlin";1971;"heizoel";2003;123,6;22000;213,59;"Berlin, Stadt";"SFH"
"13503";"Berlin";1935;"erdgas";2004;120;14000;140;"Berlin, Stadt";"SFH"
"12524";"Berlin";1928;"erdgas";2004;176,4;38385,9;261,13;"Berlin, Stadt";"SFH"
"14167";"Berlin";1938;"heizoel";2003;192;59999,99;375;"Berlin, Stadt";"SFH"
"12159";"Berlin";1900;"erdgas";2004;120;13419;134,19;"Berlin, Stadt";"SFH"
"12107";"Berlin";1979;"heizoel";2004;168;31999,97;228,57;"Berlin, Stadt";"SFH"
"14089";"Berlin";1963;"erdgas";2004;108;23625;262,5;"Berlin, Stadt";"SFH"
"12357";"Berlin";1972;"heizoel";2004;208,8;37999,99;218,39;"Berlin, Stadt";"SFH"
"13053";"Berlin";1939;"erdgas";2004;134,4;27000;241,07;"Berlin, Stadt";"SFH"
"12167";"Berlin";1890;"erdgas";2004;126;18900;180;"Berlin, Stadt";"SFH"
"12101";"Berlin";1926;"erdgas";2003;159,6;24840;186,77;"Berlin, Stadt";"SFH"
"13503";"Berlin";1974;"heizoel";2003;198;37999,99;230,3;"Berlin, Stadt";"SFH"
"12357";"Berlin";1972;"heizoel";2003;208,8;39999,96;229,88;"Berlin, Stadt";"SFH"
"12527";"Berlin";2004;"erdgas";2004;148,8;14310;115,4;"Berlin, Stadt";"SFH"
"12307";"Berlin";1988;"heizoel";2004;180;20999,97;140;"Berlin, Stadt";"SFH"
"12305";"Berlin";1978;"heizoel";2004;174;37296;257,21;"Berlin, Stadt";"SFH"
"13435";"Berlin";1985;"heizoel";2004;192;37999,99;237,5;"Berlin, Stadt";"SFH"
"12589";"Berlin";1992;"erdgas";2004;240;31950;159,75;"Berlin, Stadt";"SFH"
"12305";"Berlin";1974;"heizoel";2003;432;89999,99;250;"Berlin, Stadt";"SFH"
"12277";"Berlin";1934;"heizoel";2002;180;33000;220;"Berlin, Stadt";"SFH"
"13589";"Berlin";1979;"heizoel";2004;126;24192;230,4;"Berlin, Stadt";"SFH"
"12681";"Berlin";1985;"heizoel";2004;184,8;20000,03;129,87;"Berlin, Stadt";"SFH"
"12527";"Berlin";1994;"heizoel";2004;120;15000,05;150;"Berlin, Stadt";"SFH"
"12683";"Berlin";1992;"erdgas";2004;120;19800;198;"Berlin, Stadt";"SFH"
"12249";"Berlin";1970;"heizoel";2004;192;39999,96;250;"Berlin, Stadt";"SFH"
"12349";"Berlin";1981;"heizoel";2004;128,4;18144;169,57;"Berlin, Stadt";"SFH"
"13465";"Berlin";1930;"heizoel";2003;300;59999,99;240;"Berlin, Stadt";"SFH"
"13587";"Berlin";1987;"heizoel";2004;111,6;30000;322,58;"Berlin, Stadt";"SFH"
"13156";"Berlin";2004;"erdgas";2004;252;18000;85,71;"Berlin, Stadt";"SFH"
"12359";"Berlin";1927;"erdgas";2004;120;25515;255,15;"Berlin, Stadt";"SFH"
"12683";"Berlin";1935;"erdgas";2003;148,8;29250;235,89;"Berlin, Stadt";"SFH"
"13589";"Berlin";1976;"heizoel";2003;270;30240;134,4;"Berlin, Stadt";"SFH"
"12045";"Berlin";1961;"heizoel";2004;150;30000;240;"Berlin, Stadt";"SFH"
"10713";"Berlin";1954;"heizoel";2004;272,4;43848;193,16;"Berlin, Stadt";"SFH"
"12621";"Berlin";1998;"erdgas";2004;138;37341,9;324,71;"Berlin, Stadt";"SFH"
"13599";"Berlin";1950;"erdgas";2004;30;2700;108;"Berlin, Stadt";"SFH"
"12247";"Berlin";1936;"heizoel";2004;300;53000,04;212;"Berlin, Stadt";"SFH"
"12249";"Berlin";1935;"heizoel";2004;154,8;25000,01;193,8;"Berlin, Stadt";"SFH"
"13599";"Berlin";1933;"erdgas";2004;150;12600;100,8;"Berlin, Stadt";"SFH"
"12524";"Berlin";1930;"heizoel";2004;96;14000,01;175;"Berlin, Stadt";"SFH"
"13435";"Berlin";1981;"heizoel";2002;168;25000,01;178,57;"Berlin, Stadt";"SFH"
"12355";"Berlin";1988;"heizoel";2004;150;28000,02;224;"Berlin, Stadt";"SFH"
"13507";"Berlin";1972;"heizoel";2003;120;22000;220;"Berlin, Stadt";"SFH"
"12524";"Berlin";1934;"heizoel";2004;96;15000,05;187,5;"Berlin, Stadt";"SFH"
"13129";"Berlin";1935;"erdgas";2004;216;33075;183,75;"Berlin, Stadt";"SFH"
"12524";"Berlin";1942;"heizoel";2003;132;20000,03;181,82;"Berlin, Stadt";"SFH"
"12355";"Berlin";1978;"heizoel";2004;168;22176;158,4;"Berlin, Stadt";"SFH"
"13127";"Berlin";1972;"erdgas";2003;168;11700;83,57;"Berlin, Stadt";"SFH"
"13505";"Berlin";1933;"heizoel";2004;228;45702,72;240,54;"Berlin, Stadt";"SFH"
"13405";"Berlin";2003;"erdgas";2004;156;18900;145,38;"Berlin, Stadt";"SFH"
"13583";"Berlin";1989;"heizoel";2004;202,8;14918,4;88,27;"Berlin, Stadt";"SFH"
"12349";"Berlin";1976;"erdgas";2003;150;16412,4;131,3;"Berlin, Stadt";"SFH"
"13595";"Berlin";1927;"heizoel";2004;240;14616;73,08;"Berlin, Stadt";"SFH"
"12105";"Berlin";1921;"erdgas";2004;120;22786,2;227,86;"Berlin, Stadt";"SFH"
"13125";"Berlin";1994;"erdgas";2003;240;31500;157,5;"Berlin, Stadt";"SFH"
"13503";"Berlin";1934;"heizoel";2003;210;39000,02;222,86;"Berlin, Stadt";"SFH"
"12623";"Berlin";1993;"erdgas";2004;300;43350;173,4;"Berlin, Stadt";"SFH"
"12355";"Berlin";1987;"heizoel";2004;204;20000,03;117,65;"Berlin, Stadt";"SFH"
"12305";"Berlin";1969;"heizoel";2004;150;30000;240;"Berlin, Stadt";"SFH"
"14163";"Berlin";1965;"heizoel";2002;204;50000,03;294,12;"Berlin, Stadt";"SFH"
"14163";"Berlin";1920;"erdgas";2004;360;45000;150;"Berlin, Stadt";"SFH"
"12355";"Berlin";1929;"heizoel";2004;108;27216;302,4;"Berlin, Stadt";"SFH"
"12621";"Berlin";2002;"erdgas";2002;108;8500;94,44;"Berlin, Stadt";"SFH"
"12683";"Berlin";1990;"erdgas";2004;288;40000;166,67;"Berlin, Stadt";"SFH"
"12623";"Berlin";1938;"heizoel";2002;120;28000,02;280;"Berlin, Stadt";"SFH"
"13465";"Berlin";1985;"erdgas";2004;216;33855,3;188,09;"Berlin, Stadt";"SFH"
"13503";"Berlin";1990;"fernwaerme";2002;147,6;13665;111,1;"Berlin, Stadt";"SFH"
"12683";"Berlin";2001;"erdgas";2004;132;9900;90;"Berlin, Stadt";"SFH"
"12621";"Berlin";2000;"erdgas";2003;144;18900;157,5;"Berlin, Stadt";"SFH"
"12107";"Berlin";1987;"heizoel";2002;138;20000,03;173,91;"Berlin, Stadt";"SFH"
"13591";"Berlin";2000;"erdgas";2002;180;63315;422,1;"Berlin, Stadt";"SFH"
"13505";"Berlin";1976;"heizoel";2004;120;16499,95;165;"Berlin, Stadt";"SFH"
"10317";"Berlin";2003;"fernwaerme";2004;144;10000;83,33;"Berlin, Stadt";"SFH"
"13593";"Berlin";1930;"heizoel";2004;120;25000,01;250;"Berlin, Stadt";"SFH"
"13158";"Berlin";2001;"erdgas";2003;138;9225;80,22;"Berlin, Stadt";"SFH"
"13589";"Berlin";1983;"heizoel";2003;168;17999,96;128,57;"Berlin, Stadt";"SFH"
"13088";"Berlin";1920;"erdgas";2003;120;13500;135;"Berlin, Stadt";"SFH"
"13503";"Berlin";1989;"fernwaerme";2003;168;11300;80,71;"Berlin, Stadt";"SFH"
"12355";"Berlin";1966;"heizoel";2004;138;28000,02;243,48;"Berlin, Stadt";"SFH"
"13503";"Berlin";1989;"fernwaerme";2004;168;12200;87,14;"Berlin, Stadt";"SFH"
"13583";"Berlin";1999;"erdgas";2003;216;20670,3;114,84;"Berlin, Stadt";"SFH"
"13469";"Berlin";1898;"erdgas";2004;194,4;70393,1;434,53;"Berlin, Stadt";"SFH"
"13465";"Berlin";2000;"heizoel";2003;264;30000;136,36;"Berlin, Stadt";"SFH"
"12489";"Berlin";1933;"heizoel";2004;144;22176;184,8;"Berlin, Stadt";"SFH"
"14055";"Berlin";1958;"heizoel";2003;156;32600,03;250,77;"Berlin, Stadt";"SFH"
"12209";"Berlin";1979;"heizoel";2003;150;22286,88;178,3;"Berlin, Stadt";"SFH"
"13629";"Berlin";1938;"erdgas";2004;84;20000;285,71;"Berlin, Stadt";"SFH"
"12355";"Berlin";1983;"heizoel";2004;144;23000,04;191,67;"Berlin, Stadt";"SFH"
"12351";"Berlin";1982;"heizoel";2004;132;22000;200;"Berlin, Stadt";"SFH"
"12277";"Berlin";1934;"heizoel";2003;180;34000,04;226,67;"Berlin, Stadt";"SFH"
"13503";"Berlin";1974;"heizoel";2004;198;37999,99;230,3;"Berlin, Stadt";"SFH"
"12623";"Berlin";1909;"heizoel";2003;96;9999,96;125;"Berlin, Stadt";"SFH"
"13127";"Berlin";2002;"erdgas";2003;180;25852,5;172,35;"Berlin, Stadt";"SFH"
"12623";"Berlin";1998;"erdgas";2004;138;7650;66,52;"Berlin, Stadt";"SFH"
"14089";"Berlin";1936;"erdgas";2004;300;36855;147,42;"Berlin, Stadt";"SFH"
"12357";"Berlin";1936;"erdgas";2004;144;28350;236,25;"Berlin, Stadt";"SFH"
"12307";"Berlin";1965;"heizoel";2004;103,2;9072;105,49;"Berlin, Stadt";"SFH"
"12623";"Berlin";1932;"erdgas";2003;138;23400;203,48;"Berlin, Stadt";"SFH"
"13593";"Berlin";1990;"heizoel";2003;180;25059,99;167,07;"Berlin, Stadt";"SFH"
"13587";"Berlin";1929;"erdgas";2004;96;11343,6;141,8;"Berlin, Stadt";"SFH"
"14057";"Berlin";1968;"heizoel";2002;120;12000,04;120;"Berlin, Stadt";"SFH"
"12305";"Berlin";1974;"heizoel";2004;432;89999,99;250;"Berlin, Stadt";"SFH"
"13403";"Berlin";1920;"heizoel";2004;180;31859,96;212,4;"Berlin, Stadt";"SFH"
"13589";"Berlin";1976;"heizoel";2004;270;32500,04;144,44;"Berlin, Stadt";"SFH"
"13591";"Berlin";1956;"erdgas";2002;120;14669,3;146,69;"Berlin, Stadt";"SFH"
"12621";"Berlin";1991;"heizoel";2003;168;23999,98;171,43;"Berlin, Stadt";"SFH"
"13465";"Berlin";1930;"heizoel";2002;216;59999,99;333,33;"Berlin, Stadt";"SFH"
"12107";"Berlin";1987;"heizoel";2003;138;25000,01;217,39;"Berlin, Stadt";"SFH"
"10317";"Berlin";1925;"heizoel";2003;168;30000;214,29;"Berlin, Stadt";"SFH"
"12209";"Berlin";1979;"heizoel";2003;162;28999,96;214,81;"Berlin, Stadt";"SFH"
"12277";"Berlin";1978;"heizoel";2004;252;28999,96;138,1;"Berlin, Stadt";"SFH"
"12524";"Berlin";2002;"erdgas";2004;141,6;8032,5;68,07;"Berlin, Stadt";"SFH"
"13089";"Berlin";1997;"erdgas";2002;264;28800;130,91;"Berlin, Stadt";"SFH"
"12107";"Berlin";1936;"heizoel";2004;144;20000,03;166,67;"Berlin, Stadt";"SFH"
"14129";"Berlin";1914;"heizoel";2004;720;160000,04;266,67;"Berlin, Stadt";"SFH"
"13189";"Berlin";1950;"erdgas";2003;264;40360,9;183,46;"Berlin, Stadt";"SFH"
"12355";"Berlin";1936;"erdgas";2004;330;25200;91,64;"Berlin, Stadt";"SFH"
"12249";"Berlin";1936;"erdgas";2004;96;17010;212,63;"Berlin, Stadt";"SFH"
"13587";"Berlin";1981;"fernwaerme";2004;152,4;14000;110,24;"Berlin, Stadt";"SFH"
"12589";"Berlin";1995;"erdgas";2004;138;13500;117,39;"Berlin, Stadt";"SFH"
"12623";"Berlin";1928;"erdgas";2004;114,72;22655,7;236,98;"Berlin, Stadt";"SFH"
"12683";"Berlin";1996;"erdgas";2004;228;41930,1;220,68;"Berlin, Stadt";"SFH"
"12351";"Berlin";1988;"erdgas";2003;120;23792,4;237,92;"Berlin, Stadt";"SFH"
"14052";"Berlin";1990;"erdgas";2003;264;46800;212,73;"Berlin, Stadt";"SFH"
"12307";"Berlin";1999;"heizoel";2004;138;30240;262,96;"Berlin, Stadt";"SFH"
"14109";"Berlin";1960;"heizoel";2004;108;25200;280;"Berlin, Stadt";"SFH"
"12623";"Berlin";1993;"heizoel";2004;228;34999,98;184,21;"Berlin, Stadt";"SFH"
"13505";"Berlin";1988;"heizoel";2004;140,4;20999,97;179,49;"Berlin, Stadt";"SFH"
"12249";"Berlin";1956;"erdgas";2003;84;8198,1;117,12;"Berlin, Stadt";"SFH"
"10557";"Berlin";1890;"erdgas";2004;240;12771,9;63,86;"Berlin, Stadt";"SFH"
"13509";"Berlin";2000;"heizoel";2004;216;23000,04;127,78;"Berlin, Stadt";"SFH"
"12621";"Berlin";2005;"erdgas";2004;156;13500;103,85;"Berlin, Stadt";"SFH"
"14089";"Berlin";1986;"heizoel";2004;264;23999,98;109,09;"Berlin, Stadt";"SFH"
"13437";"Berlin";1940;"heizoel";2003;144;39999,96;333,33;"Berlin, Stadt";"SFH"
"13086";"Berlin";1924;"heizoel";2002;157,2;37999,99;290,08;"Berlin, Stadt";"SFH"
"13509";"Berlin";1964;"heizoel";2003;108;15999,98;177,78;"Berlin, Stadt";"SFH"
"13581";"Berlin";1989;"heizoel";2004;120;10080;100,8;"Berlin, Stadt";"SFH"
"12099";"Berlin";1936;"erdgas";2004;360;42525;141,75;"Berlin, Stadt";"SFH"
"12277";"Berlin";1934;"heizoel";2003;180;33000;220;"Berlin, Stadt";"SFH"
"12305";"Berlin";1982;"heizoel";2003;108;20000,03;222,22;"Berlin, Stadt";"SFH"
"13089";"Berlin";1990;"erdgas";2002;156;13328,85;102,53;"Berlin, Stadt";"SFH"
"12305";"Berlin";1983;"heizoel";2003;168;20000,03;142,86;"Berlin, Stadt";"SFH"
"10965";"Berlin";1912;"erdgas";2004;66;7276,5;132,3;"Berlin, Stadt";"SFH"
"12347";"Berlin";1930;"erdgas";2004;96;15000;187,5;"Berlin, Stadt";"SFH"
"10551";"Berlin";1906;"erdgas";2002;108;9450;105;"Berlin, Stadt";"SFH"
"13127";"Berlin";1983;"heizoel";2003;79,2;12000,04;181,82;"Berlin, Stadt";"SFH"
"12359";"Berlin";1965;"heizoel";2002;120;20000,03;200;"Berlin, Stadt";"SFH"
"12351";"Berlin";1989;"heizoel";2004;168;29232;208,8;"Berlin, Stadt";"SFH"
"12349";"Berlin";1955;"heizoel";2003;192;36000,01;225;"Berlin, Stadt";"SFH"
"12683";"Berlin";1935;"heizoel";2003;120;14000,01;140;"Berlin, Stadt";"SFH"
"12307";"Berlin";1963;"erdgas";2004;192;28800;180;"Berlin, Stadt";"SFH"
"12355";"Berlin";1980;"heizoel";2003;165,6;30000;217,39;"Berlin, Stadt";"SFH"
"13503";"Berlin";1976;"heizoel";2004;180;34999,98;233,33;"Berlin, Stadt";"SFH"
"12683";"Berlin";1985;"heizoel";2004;192;28000,02;175;"Berlin, Stadt";"SFH"
"13469";"Berlin";1990;"heizoel";2004;180;25000,01;166,67;"Berlin, Stadt";"SFH"
"13627";"Berlin";1950;"heizoel";2004;120;28000,02;280;"Berlin, Stadt";"SFH"
"13088";"Berlin";1942;"erdgas";2002;120;3391,5;33,91;"Berlin, Stadt";"SFH"
"13583";"Berlin";1999;"erdgas";2004;216;20206,8;112,26;"Berlin, Stadt";"SFH"
