"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
68161;"Baden-Württemberg";1980;"waerme";2011;1071,26;63820;71,49;"Mannheim";"MFH"
68163;"Baden-Württemberg";1970;"heizoel";2009;348;35280;121,66;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2007;740,51;59910;97,09;"Mannheim";"MFH"
68199;"Baden-Württemberg";1966;"heizoel";2005;875,52;90639,36;124,23;"Mannheim";"MFH"
68163;"Baden-Württemberg";1927;"heizoel";2013;912;100800;132,63;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2009;426;50000;140,85;"Mannheim";"MFH"
68159;"Baden-Württemberg";1985;"waerme";2009;1156,56;130830;135,74;"Mannheim";"MFH"
68163;"Baden-Württemberg";1958;"waerme";2005;967,2;112000;138,96;"Mannheim";"MFH"
68219;"Baden-Württemberg";1985;"waerme";2006;4098;158000;46,27;"Mannheim";"MFH"
68307;"Baden-Württemberg";1994;"erdgas";2014;2401,2;285202,8;142,53;"Mannheim";"MFH"
68259;"Baden-Württemberg";1980;"erdgas";2004;798,83;77758,2;116,81;"Mannheim";"MFH"
68199;"Baden-Württemberg";1965;"heizoel";2009;600;86486,4;172,97;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2009;840;95760;136,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1975;"waerme";2007;17224,07;1532200;106,75;"Mannheim";"MFH"
68167;"Baden-Württemberg";1936;"waerme";2005;399,6;88180;264,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1969;"heizoel";2003;769,2;179999,97;280,81;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2011;420;40000;114,29;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"erdgas";2007;432;27000;75;"Mannheim";"MFH"
68239;"Baden-Württemberg";1989;"waerme";2007;341,38;33070;116,25;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2014;1154,46;118340;123,01;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2007;330;39312;142,95;"Mannheim";"MFH"
68199;"Baden-Württemberg";1997;"waerme";2005;724,73;33500;55,47;"Mannheim";"MFH"
68219;"Baden-Württemberg";1994;"erdgas";2005;3493,21;335532,6;115,26;"Mannheim";"MFH"
68169;"Baden-Württemberg";1980;"waerme";2012;5791,2;670000;138,83;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2005;665,02;65370;117,96;"Mannheim";"MFH"
68169;"Baden-Württemberg";1960;"waerme";2005;771,6;177000;275,27;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"erdgas";2011;1209,62;151120;149,92;"Mannheim";"MFH"
68307;"Baden-Württemberg";1961;"erdgas";2006;540;87160,5;193,69;"Mannheim";"MFH"
68199;"Baden-Württemberg";1988;"waerme";2005;2522,32;194210;92,4;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2009;1214,4;99000;97,83;"Mannheim";"MFH"
68309;"Baden-Württemberg";1995;"waerme";2010;1256,4;189000;180,52;"Mannheim";"MFH"
68163;"Baden-Württemberg";2012;"waerme";2013;1152;50000;52,08;"Mannheim";"MFH"
68219;"Baden-Württemberg";1994;"waerme";2008;690,89;84830;147,34;"Mannheim";"MFH"
68307;"Baden-Württemberg";1962;"erdgas";2007;300;43337,7;173,35;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2006;1911,89;173210;108,72;"Mannheim";"MFH"
68199;"Baden-Württemberg";1997;"waerme";2006;724,73;32490;53,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1990;"waerme";2005;3741,38;286210;91,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2005;389,09;44583,3;137,5;"Mannheim";"MFH"
68307;"Baden-Württemberg";1974;"heizoel";2006;330;60480;219,93;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2016;1154,46;113870;118,36;"Mannheim";"MFH"
68305;"Baden-Württemberg";1960;"erdgas";2008;338,4;45658,8;161,91;"Mannheim";"MFH"
68307;"Baden-Württemberg";1960;"fluessiggas";2010;600;128700;257,4;"Mannheim";"MFH"
68161;"Baden-Württemberg";1905;"waerme";2014;1018,8;92000;108,36;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"waerme";2007;386,4;46000;142,86;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2006;2750,57;284652,9;124,18;"Mannheim";"MFH"
68259;"Baden-Württemberg";1989;"erdgas";2006;780;99000;152,31;"Mannheim";"MFH"
68259;"Baden-Württemberg";1986;"heizoel";2005;360;30240;100,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1988;"waerme";2015;1101,62;47020;51,22;"Mannheim";"MFH"
68219;"Baden-Württemberg";1994;"erdgas";2007;3493,21;257718,6;88,53;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2012;360;40000;133,33;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2009;780;81000;124,62;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2005;2750,57;350500,5;152,91;"Mannheim";"MFH"
68199;"Baden-Württemberg";1956;"waerme";2006;2209,2;232000;126,01;"Mannheim";"MFH"
68307;"Baden-Württemberg";2000;"erdgas";2005;1876,18;131299,2;83,98;"Mannheim";"MFH"
68239;"Baden-Württemberg";1993;"waerme";2014;2204,39;147900;80,52;"Mannheim";"MFH"
68259;"Baden-Württemberg";1982;"erdgas";2005;5048,09;587910;139,75;"Mannheim";"MFH"
68165;"Baden-Württemberg";1984;"waerme";2005;1376,92;137740;120,04;"Mannheim";"MFH"
68161;"Baden-Württemberg";1980;"waerme";2010;1071,26;85850;96,17;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2015;1154,46;99300;103,22;"Mannheim";"MFH"
68199;"Baden-Württemberg";1988;"waerme";2007;3081,98;198030;77,11;"Mannheim";"MFH"
68239;"Baden-Württemberg";1992;"waerme";2005;421,84;43430;123,55;"Mannheim";"MFH"
68163;"Baden-Württemberg";1980;"waerme";2004;1368,72;128540;112,7;"Mannheim";"MFH"
68239;"Baden-Württemberg";1977;"erdgas";2005;366;30330;99,44;"Mannheim";"MFH"
68169;"Baden-Württemberg";1930;"waerme";2006;375,6;52000;166,13;"Mannheim";"MFH"
68259;"Baden-Württemberg";1989;"erdgas";2007;780;97200;149,54;"Mannheim";"MFH"
68163;"Baden-Württemberg";1952;"erdgas";2002;398,4;35785,8;107,79;"Mannheim";"MFH"
68165;"Baden-Württemberg";1905;"waerme";2005;1364,4;177000;155,67;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2016;319,57;39410;147,98;"Mannheim";"MFH"
68229;"Baden-Württemberg";1998;"erdgas";2006;614,77;45772,2;89,34;"Mannheim";"MFH"
68159;"Baden-Württemberg";1895;"waerme";2005;595,16;68950;139,02;"Mannheim";"MFH"
68305;"Baden-Württemberg";1996;"erdgas";2003;442,8;38995,45;105,68;"Mannheim";"MFH"
68199;"Baden-Württemberg";1963;"waerme";2004;445,2;38000;102,43;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2005;762,13;80480;126,72;"Mannheim";"MFH"
68219;"Baden-Württemberg";1976;"erdgas";2004;351,6;41140;140,41;"Mannheim";"MFH"
68307;"Baden-Württemberg";1960;"heizoel";2008;730,8;73624,32;120,89;"Mannheim";"MFH"
68305;"Baden-Württemberg";1961;"heizoel";2008;444,6;62485,92;168,65;"Mannheim";"MFH"
68219;"Baden-Württemberg";1965;"erdgas";2005;588;52020;106,16;"Mannheim";"MFH"
68161;"Baden-Württemberg";1954;"waerme";2009;1683,84;329770;235,01;"Mannheim";"MFH"
68239;"Baden-Württemberg";1986;"waerme";2005;317,74;32550;122,93;"Mannheim";"MFH"
68239;"Baden-Württemberg";1965;"erdgas";2013;504;40500;96,43;"Mannheim";"MFH"
68305;"Baden-Württemberg";1969;"erdgas";2009;300;48594,6;194,38;"Mannheim";"MFH"
68161;"Baden-Württemberg";1980;"waerme";2011;1610,4;121070;90,22;"Mannheim";"MFH"
68169;"Baden-Württemberg";1990;"waerme";2004;842,4;52640;74,99;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2016;349,75;35180;120,71;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"erdgas";2003;432;49500;137,5;"Mannheim";"MFH"
68159;"Baden-Württemberg";1953;"waerme";2006;526,2;83340;190,06;"Mannheim";"MFH"
68307;"Baden-Württemberg";1975;"heizoel";2005;960;148509,95;185,63;"Mannheim";"MFH"
68167;"Baden-Württemberg";1920;"waerme";2006;798;67410;101,37;"Mannheim";"MFH"
68307;"Baden-Württemberg";1959;"erdgas";2007;591,01;53246,7;108,11;"Mannheim";"MFH"
68305;"Baden-Württemberg";1950;"heizoel";2010;552;51408;111,76;"Mannheim";"MFH"
68199;"Baden-Württemberg";1957;"waerme";2004;336;35000;125;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2004;874,8;96360;132,18;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"erdgas";2005;5655,36;615360;130,57;"Mannheim";"MFH"
68219;"Baden-Württemberg";1927;"heizoel";2009;336;45360;162;"Mannheim";"MFH"
68259;"Baden-Württemberg";1958;"heizoel";2005;504;87696;208,8;"Mannheim";"MFH"
68159;"Baden-Württemberg";1987;"waerme";2012;6851,06;573100;100,38;"Mannheim";"MFH"
68219;"Baden-Württemberg";1967;"erdgas";2011;2032,8;194247,9;114,67;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2015;1806;145554,3;96,71;"Mannheim";"MFH"
68307;"Baden-Württemberg";1986;"waerme";2005;5588,22;450540;96,75;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2005;1607,23;195941,7;146,3;"Mannheim";"MFH"
68199;"Baden-Württemberg";1959;"waerme";2008;804;45000;67,16;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2006;1343,8;135750;121,22;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"waerme";2006;422,4;27000;76,7;"Mannheim";"MFH"
68165;"Baden-Württemberg";1910;"waerme";2012;1320;154843;140,77;"Mannheim";"MFH"
68199;"Baden-Württemberg";1988;"waerme";2006;3081,98;182680;71,13;"Mannheim";"MFH"
68199;"Baden-Württemberg";1985;"waerme";2005;394,44;48830;148,55;"Mannheim";"MFH"
68161;"Baden-Württemberg";1953;"waerme";2009;1683,6;129000;91,95;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2006;3285,16;287190;104,9;"Mannheim";"MFH"
68159;"Baden-Württemberg";1890;"waerme";2013;637,2;60200;113,37;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2006;2343,56;178980;91,65;"Mannheim";"MFH"
68163;"Baden-Württemberg";1955;"heizoel";2009;360;30240;100,8;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2004;461,27;36970;96,18;"Mannheim";"MFH"
68163;"Baden-Württemberg";1965;"waerme";2008;1485,36;191500;154,71;"Mannheim";"MFH"
68309;"Baden-Württemberg";1960;"waerme";2006;559,2;67000;143,78;"Mannheim";"MFH"
68163;"Baden-Württemberg";1956;"waerme";2005;751,2;48080;76,81;"Mannheim";"MFH"
68163;"Baden-Württemberg";1926;"waerme";2012;300;30000;120;"Mannheim";"MFH"
68229;"Baden-Württemberg";1986;"erdgas";2006;301,19;33270;132,56;"Mannheim";"MFH"
68159;"Baden-Württemberg";1860;"waerme";2011;2354,4;280300;142,86;"Mannheim";"MFH"
68199;"Baden-Württemberg";1997;"waerme";2005;394,4;36650;111,51;"Mannheim";"MFH"
68307;"Baden-Württemberg";2000;"erdgas";2010;1876,18;140253,3;89,71;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2007;1343,8;89110;79,58;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2007;1528,8;165500;129,91;"Mannheim";"MFH"
68165;"Baden-Württemberg";1985;"waerme";2007;854,92;98340;138,03;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2007;554,32;46097,1;99,79;"Mannheim";"MFH"
68239;"Baden-Württemberg";1950;"heizoel";2011;475,2;71588,16;180,78;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2007;536,1;65007;145,51;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2004;2343,56;144080;73,77;"Mannheim";"MFH"
68219;"Baden-Württemberg";1977;"erdgas";2005;2648,78;303970;137,71;"Mannheim";"MFH"
68165;"Baden-Württemberg";1962;"waerme";2012;1941,92;215970;133,46;"Mannheim";"MFH"
68199;"Baden-Württemberg";1999;"waerme";2014;1186,8;60000;60,67;"Mannheim";"MFH"
68169;"Baden-Württemberg";1912;"erdgas";2010;918;63000;82,35;"Mannheim";"MFH"
68309;"Baden-Württemberg";1991;"waerme";2007;2064,06;344710;200,41;"Mannheim";"MFH"
68169;"Baden-Württemberg";1975;"waerme";2004;8279,89;813900;117,96;"Mannheim";"MFH"
68199;"Baden-Württemberg";1988;"waerme";2004;653,09;54450;100,05;"Mannheim";"MFH"
68305;"Baden-Württemberg";1974;"erdgas";2005;390;40140,9;123,51;"Mannheim";"MFH"
68163;"Baden-Württemberg";1962;"heizoel";2010;384;47376;148,05;"Mannheim";"MFH"
68309;"Baden-Württemberg";1973;"heizoel";2002;360;89999,99;300;"Mannheim";"MFH"
68307;"Baden-Württemberg";1970;"heizoel";2013;406,8;70560;208,14;"Mannheim";"MFH"
68219;"Baden-Württemberg";1960;"erdgas";2004;569,89;84183,3;177,26;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2007;780;51000;78,46;"Mannheim";"MFH"
68309;"Baden-Württemberg";1991;"waerme";2006;2064,06;325850;189,44;"Mannheim";"MFH"
68239;"Baden-Württemberg";1988;"erdgas";2007;336,53;40829,4;145,59;"Mannheim";"MFH"
68239;"Baden-Württemberg";1959;"heizoel";2004;348;36000,01;124,14;"Mannheim";"MFH"
68167;"Baden-Württemberg";1920;"waerme";2002;336;5500;19,64;"Mannheim";"MFH"
68169;"Baden-Württemberg";1965;"waerme";2014;907,2;73500;97,22;"Mannheim";"MFH"
68199;"Baden-Württemberg";1925;"erdgas";2009;324;27900;103,33;"Mannheim";"MFH"
68163;"Baden-Württemberg";1978;"waerme";2014;1596;166210;124,97;"Mannheim";"MFH"
68163;"Baden-Württemberg";1950;"waerme";2010;316,8;18000;68,18;"Mannheim";"MFH"
68239;"Baden-Württemberg";1965;"erdgas";2008;384;31696,2;99,05;"Mannheim";"MFH"
68161;"Baden-Württemberg";1918;"erdgas";2005;858;130950,9;183,15;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2006;421,91;48700;138,51;"Mannheim";"MFH"
68199;"Baden-Württemberg";2000;"waerme";2014;944,8;44830;56,94;"Mannheim";"MFH"
68165;"Baden-Württemberg";1966;"waerme";2011;6555,6;750000;137,29;"Mannheim";"MFH"
68161;"Baden-Württemberg";2000;"heizoel";2014;552;23184;50,4;"Mannheim";"MFH"
68199;"Baden-Württemberg";1964;"heizoel";2009;469,2;86486,4;221,19;"Mannheim";"MFH"
68161;"Baden-Württemberg";1950;"heizoel";2003;600;50000,03;100;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2004;1160,45;108700;112,4;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"erdgas";2014;554,4;31565,7;68,32;"Mannheim";"MFH"
68305;"Baden-Württemberg";1986;"erdgas";2006;331,26;36259,2;131,35;"Mannheim";"MFH"
68219;"Baden-Württemberg";1982;"erdgas";2007;456;59364,9;156,22;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2004;338,59;43740;155,02;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2006;1343,8;145626;130,04;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2004;1244,92;277400;267,39;"Mannheim";"MFH"
68163;"Baden-Württemberg";1952;"erdgas";2013;1027,2;74122,2;86,59;"Mannheim";"MFH"
68159;"Baden-Württemberg";1955;"waerme";2012;1546,8;127000;98,53;"Mannheim";"MFH"
68199;"Baden-Württemberg";1995;"waerme";2006;652,94;42130;77,43;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2005;3885,91;407560;125,86;"Mannheim";"MFH"
68259;"Baden-Württemberg";1970;"heizoel";2008;456;85680;225,47;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2012;420;40000;114,29;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"erdgas";2013;530,4;41862,6;94,71;"Mannheim";"MFH"
68259;"Baden-Württemberg";1986;"erdgas";2008;360;39600;132;"Mannheim";"MFH"
68239;"Baden-Württemberg";1994;"waerme";2007;5668,16;380310;80,52;"Mannheim";"MFH"
68163;"Baden-Württemberg";2010;"waerme";2011;8951,27;486200;65,18;"Mannheim";"MFH"
68169;"Baden-Württemberg";1895;"waerme";2014;1287,6;99840;93,05;"Mannheim";"MFH"
68239;"Baden-Württemberg";1992;"waerme";2004;421,84;45030;128,1;"Mannheim";"MFH"
68199;"Baden-Württemberg";1963;"waerme";2005;1231,2;129000;125,73;"Mannheim";"MFH"
68161;"Baden-Württemberg";1954;"waerme";2008;1683,6;139000;99,07;"Mannheim";"MFH"
68259;"Baden-Württemberg";2004;"erdgas";2012;1754,4;118723,5;81,21;"Mannheim";"MFH"
68165;"Baden-Württemberg";1983;"waerme";2016;877,2;77640;106,21;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2004;1154,46;114350;118,86;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2006;333,6;31752;114,22;"Mannheim";"MFH"
68259;"Baden-Württemberg";1961;"heizoel";2006;342;43303,68;151,95;"Mannheim";"MFH"
68161;"Baden-Württemberg";1978;"waerme";2004;985,08;112000;136,44;"Mannheim";"MFH"
68163;"Baden-Württemberg";1950;"erdgas";2007;432;32377,5;89,94;"Mannheim";"MFH"
68309;"Baden-Württemberg";1992;"waerme";2005;1877,76;188510;120,47;"Mannheim";"MFH"
68165;"Baden-Württemberg";1900;"waerme";2003;517,2;57000;132,25;"Mannheim";"MFH"
68307;"Baden-Württemberg";1973;"heizoel";2015;312;56448;217,11;"Mannheim";"MFH"
68305;"Baden-Württemberg";1946;"heizoel";2012;312;68292;262,66;"Mannheim";"MFH"
68259;"Baden-Württemberg";1999;"erdgas";2006;895,2;67179,6;90,05;"Mannheim";"MFH"
68239;"Baden-Württemberg";1965;"waerme";2011;1160,4;222200;229,78;"Mannheim";"MFH"
68309;"Baden-Württemberg";1969;"waerme";2006;4297,34;371820;103,83;"Mannheim";"MFH"
68159;"Baden-Württemberg";1935;"waerme";2005;1636,8;112000;82,11;"Mannheim";"MFH"
68165;"Baden-Württemberg";1986;"waerme";2006;6616,7;597520;108,37;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2006;3304,13;180452;65,54;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2006;536,1;76896;172,12;"Mannheim";"MFH"
68219;"Baden-Württemberg";1976;"erdgas";2005;368,4;44450;144,79;"Mannheim";"MFH"
68199;"Baden-Württemberg";2000;"waerme";2004;946,16;54820;69,53;"Mannheim";"MFH"
68229;"Baden-Württemberg";1965;"erdgas";2006;1800;152100;101,4;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2015;1606,8;171161,1;127,83;"Mannheim";"MFH"
68229;"Baden-Württemberg";1986;"erdgas";2004;301,19;38780;154,51;"Mannheim";"MFH"
68199;"Baden-Württemberg";1981;"waerme";2012;1070,69;80880;90,65;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2005;3285,16;269370;98,39;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2011;795,6;101800;153,54;"Mannheim";"MFH"
68239;"Baden-Württemberg";1983;"waerme";2006;433,8;37120;102,68;"Mannheim";"MFH"
68159;"Baden-Württemberg";1850;"waerme";2008;1029,6;95000;110,72;"Mannheim";"MFH"
68159;"Baden-Württemberg";1895;"waerme";2007;595,16;36270;73,13;"Mannheim";"MFH"
68305;"Baden-Württemberg";1930;"erdgas";2006;476,22;46332;116,75;"Mannheim";"MFH"
68307;"Baden-Württemberg";1960;"heizoel";2007;420;40320;115,2;"Mannheim";"MFH"
68309;"Baden-Württemberg";1984;"waerme";2005;420;49000;140;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"heizoel";2011;360;80640;268,8;"Mannheim";"MFH"
68309;"Baden-Württemberg";1930;"heizoel";2011;307,2;35280;137,81;"Mannheim";"MFH"
68199;"Baden-Württemberg";1925;"erdgas";2009;324;27000;100;"Mannheim";"MFH"
68159;"Baden-Württemberg";1992;"waerme";2005;486;41000;101,23;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2006;796,62;65410;98,53;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2014;1856,4;191130;123,55;"Mannheim";"MFH"
68161;"Baden-Württemberg";1965;"waerme";2004;742,8;154270;249,22;"Mannheim";"MFH"
68199;"Baden-Württemberg";1971;"heizoel";2007;558;86718,24;186,49;"Mannheim";"MFH"
68219;"Baden-Württemberg";1969;"erdgas";2009;960;108000;135;"Mannheim";"MFH"
68167;"Baden-Württemberg";1985;"waerme";2017;1184,02;89450;90,66;"Mannheim";"MFH"
68167;"Baden-Württemberg";1940;"waerme";2008;576;9183,67;19,13;"Mannheim";"MFH"
68167;"Baden-Württemberg";1950;"waerme";2003;5739,6;489910;102,43;"Mannheim";"MFH"
68259;"Baden-Württemberg";1965;"erdgas";2009;480;36900;92,25;"Mannheim";"MFH"
68161;"Baden-Württemberg";1978;"waerme";2008;2783,08;100290;43,25;"Mannheim";"MFH"
68163;"Baden-Württemberg";1955;"waerme";2006;823,2;63000;91,84;"Mannheim";"MFH"
68163;"Baden-Württemberg";1948;"erdgas";2007;306;17100;67,06;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2004;371,4;37420;120,9;"Mannheim";"MFH"
68163;"Baden-Württemberg";1970;"heizoel";2008;348;35280;121,66;"Mannheim";"MFH"
68309;"Baden-Württemberg";1983;"waerme";2006;1854;166030;107,46;"Mannheim";"MFH"
68163;"Baden-Württemberg";1926;"waerme";2011;300;30000;120;"Mannheim";"MFH"
68259;"Baden-Württemberg";2004;"erdgas";2007;721,99;56424,6;93,78;"Mannheim";"MFH"
68163;"Baden-Württemberg";1992;"waerme";2007;5697,56;529180;111,45;"Mannheim";"MFH"
68163;"Baden-Württemberg";1980;"waerme";2016;1369,2;129750;113,71;"Mannheim";"MFH"
68163;"Baden-Württemberg";1951;"waerme";2006;1444,44;194090;161,24;"Mannheim";"MFH"
68169;"Baden-Württemberg";1990;"waerme";2006;842,4;64010;91,18;"Mannheim";"MFH"
68163;"Baden-Württemberg";2006;"waerme";2015;1903,2;80340;50,66;"Mannheim";"MFH"
68219;"Baden-Württemberg";1986;"erdgas";2007;4348,61;481267,8;132,81;"Mannheim";"MFH"
68161;"Baden-Württemberg";1978;"waerme";2008;2783,08;100290;43,24;"Mannheim";"MFH"
68239;"Baden-Württemberg";1986;"waerme";2014;302,4;26610;105,6;"Mannheim";"MFH"
68167;"Baden-Württemberg";1960;"waerme";2010;2630,4;206000;93,98;"Mannheim";"MFH"
68161;"Baden-Württemberg";1993;"waerme";2007;1419,76;152880;129,22;"Mannheim";"MFH"
68167;"Baden-Württemberg";1925;"waerme";2014;2036,4;171800;101,24;"Mannheim";"MFH"
68219;"Baden-Württemberg";1990;"waerme";2006;3741,38;297470;95,41;"Mannheim";"MFH"
68169;"Baden-Württemberg";1963;"heizoel";2006;300;56448;225,79;"Mannheim";"MFH"
68167;"Baden-Württemberg";1950;"waerme";2006;1072,8;51000;57,05;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2005;312;40000;153,85;"Mannheim";"MFH"
68165;"Baden-Württemberg";1964;"waerme";2007;548,4;34016;74,43;"Mannheim";"MFH"
68259;"Baden-Württemberg";1935;"erdgas";2010;376,8;70410;224,24;"Mannheim";"MFH"
68167;"Baden-Württemberg";1920;"heizoel";2007;300;15120;60,48;"Mannheim";"MFH"
68239;"Baden-Württemberg";1988;"waerme";2007;362,09;33210;110,07;"Mannheim";"MFH"
68239;"Baden-Württemberg";1986;"waerme";2006;317,74;34280;129,47;"Mannheim";"MFH"
68163;"Baden-Württemberg";1967;"heizoel";2005;652,8;59999,99;110,29;"Mannheim";"MFH"
68229;"Baden-Württemberg";1996;"erdgas";2008;978,35;95848,2;117,57;"Mannheim";"MFH"
68229;"Baden-Württemberg";1969;"heizoel";2004;319,2;50551,2;190,04;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2005;2973,5;261740;105,63;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2006;389,09;34439,4;106,22;"Mannheim";"MFH"
68307;"Baden-Württemberg";1989;"erdgas";2008;659,4;58687,2;106,8;"Mannheim";"MFH"
68239;"Baden-Württemberg";1960;"heizoel";2010;475,2;71618,4;180,85;"Mannheim";"MFH"
68159;"Baden-Württemberg";1963;"waerme";2006;696,6;86570;149,13;"Mannheim";"MFH"
68219;"Baden-Württemberg";1963;"erdgas";2010;415,2;69417,9;200,63;"Mannheim";"MFH"
68199;"Baden-Württemberg";1970;"heizoel";2012;756;72576;115,2;"Mannheim";"MFH"
68305;"Baden-Württemberg";1950;"heizoel";2011;552;48384;105,18;"Mannheim";"MFH"
68161;"Baden-Württemberg";1986;"waerme";2014;1336,8;108000;96,95;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"erdgas";2014;660;20667,6;37,58;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2006;1118,94;89220,6;95,68;"Mannheim";"MFH"
68307;"Baden-Württemberg";1964;"erdgas";2011;1644;235589,4;171,96;"Mannheim";"MFH"
68259;"Baden-Württemberg";1973;"heizoel";2006;379,2;89026,56;281,73;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2003;1307,88;128390;117,8;"Mannheim";"MFH"
68199;"Baden-Württemberg";1908;"erdgas";2010;396;50400;152,73;"Mannheim";"MFH"
68309;"Baden-Württemberg";1978;"waerme";2015;6093,28;659630;129,91;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2008;554,32;53230,5;115,24;"Mannheim";"MFH"
68163;"Baden-Württemberg";1935;"heizoel";2004;396;53000,04;160,61;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2008;319,57;33590;126,14;"Mannheim";"MFH"
